Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
 World,Paraguay,2020,Exports & Imports,3655.0,1353,79.2,29.14,,7691561.39,8566908.23,0.05,0.04,3.73,33.57,16920,17.83,65.24,1.64,15.3,754.3,0,704808.61,6909429.97,2076891.22,10.34,15.4,531265,69.49,22.48,30.51,221.61,3000.0,0,3383659.01,8986321.19,0.0,73.0
 World,Occ.Pal.Terr,2020,Exports & Imports,1929.0,426,41.8,9.18,,995658.38,182213.81,0.0,0.01,2.32,1.39,3661,13.03,81.94,0.16,4.86,272.05,0,149.88,103577.23,95387.32,11.29,11.75,182607,66.18,19.63,80.52,627.29,3000.0,0,65784.63,198964.54,0.0,25.0
 World,French Polynesia,2020,Exports & Imports,3033.0,639,65.72,13.76,,1353767.5,91149.38,0.0,0.01,4.0,3.26,8444,9.65,84.24,0.07,6.04,754.3,0,78.1,70447.96,45627.31,8.62,8.72,297093,68.25,24.57,20.88,231.79,1496.51,0,11837.27,116075.27,0.0,6.0
 World,Qatar,2020,Exports & Imports,4075.0,3005,88.3,64.72,,28445863.06,55877786.27,0.32,0.17,4.41,1.53,41973,60.23,36.8,0.95,2.02,754.3,0,32802.12,54003154.44,570777.91,8.9,3.5,961813,70.18,23.66,17.49,123.64,3000.0,0,15391166.92,54573932.35,0.0,30.0
 World,Romania,2020,Exports & Imports,4489.0,4365,97.27,94.01,,87750026.67,70747478.87,0.41,0.51,3.95,5.34,99280,40.16,56.5,0.4,2.94,1366.74,0,2294082.07,18066142.66,778419.78,8.89,9.42,1161255,69.67,23.87,9.72,65.84,3000.0,0,6490521.19,18844562.45,0.0,60.0
 World,Russian Federation,2020,Exports & Imports,4469.0,4481,96.84,96.51,,215134409.9,331526027.5,1.91,1.25,3.38,2.11,273927,52.66,41.99,1.07,4.28,3000.0,0,10717702.21,407962966.0,5022767.11,8.6,4.88,1485114,69.35,24.72,4.23,27.93,3000.0,0,205404722.5,412985733.1,0.0,14.0
 World,Rwanda,2020,Exports & Imports,3107.0,1006,67.32,21.67,,1595483.59,931103.74,0.01,0.01,4.16,5.32,6326,16.6,82.74,0.06,0.6,754.3,0,321.67,267788.34,576412.94,10.38,7.3,416264,68.32,22.67,81.39,511.71,3000.0,0,573125.78,844201.28,0.0,44.0
 World,South Asia,2020,Exports & Imports,,4560,,98.21,,427348697.2,346021194.8,1.99,2.49,5.01,5.98,889573,43.02,52.02,0.63,4.32,3000.0,0,26281888.68,420629556.8,806811.11,8.55,10.36,1510645,69.3,24.88,1.31,8.56,3000.0,0,143371894.5,421436367.9,0.0,326.0
 World,Saudi Arabia,2020,Exports & Imports,4377.0,3562,94.84,76.72,,133983256.8,174932027.3,1.01,0.78,4.58,1.7,89622,56.8,37.38,1.38,4.44,1331.46,0,784675.46,173088814.4,1587307.24,8.8,3.67,1174190,69.31,24.29,10.83,73.05,3000.0,0,119994246.9,174676121.7,0.0,32.0
 World,Senegal,2020,Exports & Imports,3679.0,2052,79.72,44.2,,10337055.11,2719029.32,0.02,0.06,1.53,2.74,27450,12.86,86.13,0.04,0.96,754.3,0,7231.54,2973511.97,1221242.39,9.36,9.56,830523,70.21,22.89,27.8,180.74,3000.0,0,1630258.42,4194754.36,0.0,44.0
 World,"Serbia, FR(Serbia/Montenegro)",2020,Exports & Imports,4319.0,3738,93.59,80.51,,24583697.84,19957137.09,0.12,0.14,5.61,7.17,168232,65.81,21.89,1.81,10.48,754.3,0,4096177.85,29578247.57,2154340.15,8.76,10.06,1259374,69.26,24.4,6.26,41.18,3000.0,0,10042059.44,31732587.72,0.0,
 World,Singapore,2020,Exports & Imports,4437.0,4317,96.14,92.98,,286253836.0,245248175.8,1.41,1.67,3.56,2.06,256895,24.06,73.75,0.78,1.41,3000.0,0,14027946.84,236194817.1,19089190.89,8.55,4.61,1435403,69.52,24.61,4.31,28.54,3000.0,0,66864738.75,255284008.0,0.0,64.0
 World,South Georgia and the South Sa,2020,Exports & Imports,17.0,55,0.37,1.18,,481.17,381.47,0.0,0.0,5.37,3.08,815,11.17,59.14,0.12,29.57,50.0,0,0.04,100.34,131.76,8.87,12.08,34030,53.87,20.61,39.39,1026.38,646.56,0,85.93,232.09,0.0,6.0
 World,Saint Helena,2020,Exports & Imports,1326.0,320,28.73,6.89,,53233.94,11978.46,0.0,0.0,5.47,0.5,2049,24.94,74.18,0.0,0.88,274.5,0,0.0,9885.22,2280.81,8.08,10.08,126461,70.46,27.03,42.9,111.71,1319.28,0,869.46,12166.03,0.0,17.0
 World,Solomon Islands,2020,Exports & Imports,2035.0,286,44.1,6.16,,371531.77,554217.44,0.0,0.0,4.38,0.72,1997,15.47,82.67,0.1,1.75,595.18,0,26.93,372685.49,237876.93,8.84,7.69,132974,65.73,26.38,134.8,390.49,1496.51,0,3101.07,610562.42,0.0,33.0
 World,Sierra Leone,2020,Exports & Imports,2628.0,1200,56.94,25.85,,1187650.26,577021.69,0.0,0.01,3.02,0.66,15779,17.24,82.45,0.03,0.29,377.3,0,410.26,447961.56,407884.32,9.0,4.41,468644,71.3,23.07,22.57,144.62,1496.51,0,39529.71,855845.88,0.0,42.0
 World,El Salvador,2020,Exports & Imports,3657.0,2728,79.24,58.76,,8828601.39,5064014.6,0.03,0.05,1.65,7.09,33897,21.12,75.14,0.32,3.43,294.12,0,903252.98,4474725.01,456698.92,9.06,12.81,966236,70.62,23.12,24.24,154.45,3000.0,0,2560197.85,4931423.93,0.0,32.0
 World,San Marino,2020,Exports & Imports,1402.0,1038,30.38,22.36,,281525.56,162292.67,0.0,0.0,2.52,2.34,17420,19.32,79.17,0.05,1.47,754.3,0,14983.61,183230.18,52266.08,8.91,6.85,385777,70.96,21.72,24.97,137.1,3000.0,0,52012.07,235496.26,0.0,9.0
 World,Somalia,2020,Exports & Imports,2804.0,642,60.76,13.83,,4423907.78,471117.1,0.0,0.03,6.09,0.86,3363,26.43,66.46,0.62,6.48,70.0,0,46034.08,105663.3,339821.52,8.79,11.0,204994,67.46,24.77,48.88,424.71,3000.0,0,367739.77,445484.83,0.0,28.0
 World,Special Categories,2020,Exports & Imports,1894.0,2100,41.04,45.23,,38852299.01,46104897.71,0.27,0.23,9.53,0.16,3963,52.49,44.99,0.1,2.42,113.62,0,78.19,1230700.73,59756388.53,8.62,3.67,732742,69.7,24.13,155.77,985.44,3000.0,0,4291615.52,60987089.26,0.0,
 World,Saint Pierre and Miquelon,2020,Exports & Imports,1743.0,104,37.77,2.24,,73970.88,7487.19,0.0,0.0,1.0,0.96,1378,2.39,78.88,0.0,18.72,20.0,0,0.0,3196.55,3739.66,9.71,10.93,55802,58.79,25.17,43.69,606.17,1496.51,0,1216.08,6936.21,0.0,6.0
 World,South Sudan,2020,Exports & Imports,2380.0,321,51.57,6.91,,1123016.17,857308.73,0.0,0.01,11.3,2.34,1209,29.53,68.82,0.5,1.16,100.0,0,1372.99,89031.64,807810.02,9.35,3.19,134861,67.4,25.37,170.47,636.31,3000.0,0,857949.39,896841.65,0.0,19.0
 World,Sub-Saharan Africa,2020,Exports & Imports,,4563,,98.28,,322252197.6,321821465.9,1.85,1.87,2.93,2.03,846711,22.39,74.09,0.42,3.09,3000.0,0,18874769.24,370118313.7,1101916.41,8.62,6.45,1513998,69.29,24.81,1.39,9.17,3000.0,0,182403336.3,371220230.1,0.0,1761.0
 World,Sao Tome and Principe,2020,Exports & Imports,2110.0,387,45.72,8.34,,118517.37,26288.71,0.0,0.0,4.26,0.27,3222,10.12,89.51,0.03,0.34,50.0,0,56.1,1393.94,30613.67,7.99,5.19,160355,69.2,24.93,69.8,221.91,1319.28,0,9713.28,32007.61,0.0,27.0
 World,Sudan,2020,Exports & Imports,3460.0,800,74.97,17.23,,8834639.16,4158749.01,0.02,0.05,7.91,3.31,5556,60.03,29.5,2.74,7.74,754.3,0,19501.07,1887973.99,1381862.77,9.73,7.19,291562,66.11,24.61,53.51,433.77,3000.0,0,2445190.38,3269836.76,0.0,16.0
 World,Suriname,2020,Exports & Imports,2801.0,1081,60.69,23.28,,1237634.51,2429558.68,0.01,0.01,2.5,0.23,12127,10.47,88.32,0.05,1.16,630.0,0,549.73,300721.83,2515602.15,10.29,6.03,414263,69.9,21.79,36.5,247.43,3000.0,0,2502496.78,2816323.98,0.0,31.0
 World,Slovak Republic,2020,Exports & Imports,4435.0,4352,96.1,93.73,,75289568.26,83075838.65,0.48,0.44,3.54,7.67,78860,40.14,57.08,0.36,2.41,808.67,0,11657687.35,18855110.64,475397.97,8.4,12.58,1028020,69.64,24.54,11.03,64.84,3000.0,0,13472481.46,19330508.62,0.0,53.0
 World,Slovenia,2020,Exports & Imports,4429.0,4386,95.97,94.46,,40353997.18,33549280.19,0.19,0.23,3.43,4.79,82648,38.78,58.68,0.49,2.04,1025.0,0,314001.46,7236792.51,135658.57,8.36,6.88,1129493,69.49,24.57,10.33,70.77,3000.0,0,1196769.79,7372451.08,0.0,53.0
 World,Sweden,2020,Exports & Imports,4488.0,4468,97.25,96.23,,135888234.5,145381799.6,0.84,0.79,6.21,5.13,161648,47.45,50.5,0.37,1.68,1366.74,0,8737000.69,52512728.16,1000136.37,8.44,6.87,1327772,69.52,24.85,6.33,39.9,3000.0,0,13942095.08,53512864.53,0.0,52.0
 World,Eswatini,2020,Exports & Imports,3822.0,2135,82.82,45.98,,1383448.07,1927030.07,0.01,0.01,2.93,5.55,18934,27.46,72.02,0.02,0.5,754.3,0,2033.77,1344802.59,183760.13,9.07,14.2,756732,69.39,23.44,41.72,244.71,3000.0,0,1271604.71,1528562.72,0.0,30.0
 World,Saint Maarten (Dutch part),2020,Exports & Imports,2206.0,1135,47.8,24.45,,495970.1,58658.05,0.0,0.0,10.07,9.41,6121,74.35,17.17,2.11,6.37,100.0,0,570.98,12821.98,1434.11,9.61,11.43,432288,70.07,22.46,91.95,435.53,3000.0,0,3642.73,14256.09,0.0,
 World,Seychelles,2020,Exports & Imports,2975.0,808,64.46,17.4,,790306.52,593312.57,0.0,0.0,4.77,1.43,7735,23.78,72.39,0.06,3.78,268.92,0,2220.31,906949.52,35881.88,8.64,15.9,316844,69.37,24.52,31.73,218.94,3000.0,0,37098.6,942831.41,0.0,27.0
 World,Syrian Arab Republic,2020,Exports & Imports,3299.0,1802,71.48,38.81,,4957371.14,951852.41,0.01,0.03,2.12,10.56,28109,26.38,54.7,3.69,15.23,513.0,0,132593.17,628316.07,108532.93,10.41,14.65,644790,71.71,20.23,25.47,159.39,3000.0,0,342321.5,736848.99,0.0,27.0
 World,Turks and Caicos Isl.,2020,Exports & Imports,1751.0,706,37.94,15.21,,319425.65,103563.75,0.0,0.0,6.38,2.32,3255,27.19,71.71,0.46,0.65,294.12,0,6.21,2893.17,5394.16,8.9,8.72,197652,71.12,24.12,78.56,210.51,1494.23,0,2251.39,8287.34,0.0,13.0
 World,Chad,2020,Exports & Imports,2303.0,475,49.9,10.23,,1156644.22,1698873.25,0.01,0.01,5.92,0.13,2354,20.82,78.8,0.0,0.38,45.0,0,0.0,103399.6,1983322.83,8.42,3.2,167790,68.54,27.92,50.13,202.34,1496.51,0,2044206.49,2086722.43,0.0,28.0
 World,Togo,2020,Exports & Imports,3177.0,1710,68.84,36.83,,10437548.93,1899363.69,0.01,0.06,0.71,3.52,11364,5.08,94.79,0.0,0.13,630.0,0,0.0,1857774.95,683935.47,9.98,8.4,634154,68.95,22.71,61.75,403.56,3000.0,0,569596.31,2541710.43,0.0,44.0
 World,Thailand,2020,Exports & Imports,4464.0,4361,96.73,93.93,,185796546.8,264341962.7,1.52,1.08,4.79,6.26,349246,55.15,39.0,0.93,4.93,1331.46,0,50136799.37,271490120.1,3173637.57,8.69,8.32,1448660,69.57,24.46,3.28,21.49,3000.0,0,115541461.1,274663757.7,0.0,41.0
 World,Tajikistan,2020,Exports & Imports,3071.0,628,66.54,13.53,,3447172.73,1393600.58,0.01,0.02,7.76,1.86,6997,39.97,50.41,1.14,8.48,60.0,0,487.54,528995.07,1007115.07,9.33,5.7,355330,68.71,22.29,57.55,399.16,3000.0,0,958453.53,1536110.14,0.0,19.0
 World,Tokelau,2020,Exports & Imports,149.0,678,3.23,14.6,,10412.79,43290.45,0.0,0.0,8.23,2.76,5256,74.94,23.78,0.51,0.76,50.0,0,108.34,19836.94,22525.53,10.06,6.73,263355,72.33,20.61,49.9,303.77,1494.23,0,20049.74,42362.47,0.0,13.0
 World,Turkmenistan,2020,Exports & Imports,3258.0,657,70.6,14.15,,3359279.37,10259093.09,0.06,0.02,3.24,0.33,5009,46.24,52.25,0.38,1.14,80.0,0,366.8,881916.25,6955482.95,9.39,3.61,277606,72.14,21.66,77.84,265.94,3000.0,0,936372.96,7837399.2,0.0,19.0
 World,East Timor,2020,Exports & Imports,2424.0,390,52.52,8.4,,620675.4,108232.8,0.0,0.0,5.49,7.25,1930,19.33,80.36,0.0,0.31,754.3,0,0.0,86629.33,22638.83,8.87,3.99,156706,69.74,24.82,60.57,381.45,1545.16,0,73014.34,109268.16,0.0,28.0
 World,Tonga,2020,Exports & Imports,1977.0,272,42.84,5.86,,185844.2,11365.46,0.0,0.0,4.46,2.78,1263,35.31,57.72,4.43,2.53,274.5,0,182.77,5014.45,5945.17,9.72,13.4,127589,66.95,23.0,146.08,869.04,1331.46,0,3564.84,10959.61,0.0,18.0
 World,Trinidad and Tobago,2020,Exports & Imports,3429.0,2569,74.3,55.33,,5208225.01,7924947.33,0.05,0.03,0.65,0.95,20918,6.15,91.73,0.2,1.92,586.94,0,83178.21,7265409.26,1696809.02,9.46,4.52,824935,69.99,22.87,36.87,244.55,3000.0,0,1724520.57,8962218.29,0.0,35.0
 World,Tunisia,2020,Exports & Imports,3987.0,2952,86.39,63.58,,16698529.82,14140074.11,0.08,0.1,3.3,4.97,100085,23.64,69.15,1.16,6.05,831.86,0,3208879.59,23361203.87,1344938.12,8.88,9.51,983624,70.9,23.26,7.95,49.45,3000.0,0,8558847.08,24706141.99,0.0,37.0
 World,Turkey,2020,Exports & Imports,4463.0,4457,96.71,95.99,,190729050.5,161169182.5,0.93,1.11,4.55,5.85,496532,34.75,59.79,0.81,4.65,1392.36,0,67806124.58,226784208.4,1084686.25,8.62,10.18,1466579,69.47,24.63,2.31,15.11,3000.0,0,91267299.4,227868894.6,0.0,27.0
 World,Tuvalu,2020,Exports & Imports,1119.0,139,24.25,2.99,,109685.32,16088.3,0.0,0.0,2.34,0.33,807,13.14,86.86,0.0,0.0,35.0,0,0.0,146.26,1425.25,7.7,8.02,52618,69.91,28.73,11.77,77.2,200.0,0,202.37,1571.51,0.0,30.0
 World,Tanzania,2020,Exports & Imports,3726.0,2565,80.74,55.24,,12376652.73,6591923.67,0.04,0.07,2.45,3.21,23885,15.55,83.35,0.02,1.09,887.4,0,2717.94,3259551.78,3335743.29,9.36,9.31,921372,69.68,23.36,34.79,233.75,3000.0,0,3443914.79,6595295.07,0.0,50.0
 World,Uganda,2020,Exports & Imports,3591.0,2025,77.81,43.61,,4603125.69,3055706.21,0.02,0.03,3.85,4.46,18913,19.48,80.11,0.07,0.33,754.3,0,56595.68,1657779.83,1893263.35,9.56,9.0,786656,69.5,23.33,41.48,256.79,3000.0,0,1977772.88,3551043.18,0.0,45.0
 World,Ukraine,2020,Exports & Imports,4395.0,3764,95.23,81.07,,52291634.6,52915215.69,0.3,0.3,2.34,6.12,193989,17.72,78.85,0.58,2.85,1221.48,0,2279838.33,66599027.69,2975063.47,8.85,9.29,1293471,69.48,24.19,5.15,37.06,3000.0,0,12249098.13,69574091.16,0.0,22.0
 World,United States Minor Outlying I,2020,Exports & Imports,368.0,613,7.97,13.2,,786678.3,14430.83,0.0,0.0,4.53,1.81,4380,57.12,40.84,1.46,0.57,274.5,0,0.52,8443.34,7645.09,7.44,5.76,207543,70.89,26.65,43.49,72.67,1167.01,0,1885.8,16088.42,0.0,
 World,Unspecified,2020,Exports & Imports,3580.0,4446,77.57,95.76,,470512034.7,128414019.6,0.74,2.74,6.65,2.97,194452,68.15,22.99,1.25,7.61,754.3,0,3507217.14,97526171.52,1374990.81,8.67,4.89,1478712,69.35,24.66,5.92,39.6,3000.0,0,43057312.1,98901162.33,0.0,
 World,Uruguay,2020,Exports & Imports,3820.0,2122,82.77,45.7,,9085731.11,8871936.63,0.05,0.05,3.79,15.43,42685,41.8,39.7,0.93,17.57,754.3,0,879731.78,8902163.41,622262.58,9.15,19.79,835200,69.28,23.48,19.98,121.52,3000.0,0,3217346.41,9524425.99,0.0,67.0
 World,United States,2020,Exports & Imports,4591.0,4639,99.48,99.91,,2309564564.0,1390573442.0,8.01,13.44,6.62,5.14,742544,61.54,33.28,0.85,4.33,3000.0,0,185744076.2,1406454976.0,196572.62,8.72,6.42,1534467,69.22,24.92,1.59,10.5,3000.0,0,433262338.3,1406643478.0,8069.8,20.0
 World,Uzbekistan,2020,Exports & Imports,3920.0,2029,84.94,43.7,,19143163.41,11844984.2,0.07,0.11,2.29,0.9,29120,27.0,65.72,1.13,6.14,754.3,0,361976.06,4559006.06,13864763.33,9.45,6.18,748635,70.0,22.53,29.23,162.94,3000.0,0,13736240.18,18423769.39,0.0,25.0
 World,Holy See,2020,Exports & Imports,299.0,229,6.48,4.93,,51478.72,13925.83,0.0,0.0,6.43,0.9,1533,68.23,29.03,0.0,2.74,54.93,0,0.0,3164.58,11310.35,8.95,7.12,105237,70.38,23.64,16.5,394.19,1331.46,0,1920.85,14474.93,0.0,
 World,St. Vincent and the Grenadines,2020,Exports & Imports,2232.0,669,48.36,14.41,,284236.68,246065.82,0.0,0.0,3.55,15.69,2977,12.53,86.87,0.07,0.54,35.0,0,0.52,67637.22,51773.21,9.77,6.92,272287,69.01,22.89,87.34,653.44,3000.0,0,16994.79,119410.44,0.0,33.0
 World,Venezuela,2020,Exports & Imports,3420.0,1709,74.11,36.81,,6760574.97,5927628.62,0.03,0.04,5.63,2.23,18998,55.23,36.92,2.27,5.57,274.5,0,130394.82,5614659.29,361328.73,9.01,4.36,666110,70.66,23.26,35.52,177.49,3000.0,0,4007865.42,5975988.01,0.0,62.0
 World,British Virgin Islands,2020,Exports & Imports,1914.0,803,41.47,17.29,,1150652.45,756333.04,0.0,0.01,9.43,0.76,6103,42.75,52.24,0.0,5.01,274.5,0,0.0,1154207.57,117082.3,9.17,7.91,351881,69.58,22.45,60.46,398.77,3000.0,0,1057399.67,1271289.87,0.0,16.0
 World,Vietnam,2020,Exports & Imports,4447.0,4114,96.36,88.61,,284086270.3,351859900.0,2.03,1.65,3.22,4.55,261866,29.61,66.9,0.73,2.76,1362.62,0,27224715.21,366957044.4,11450798.83,8.82,7.66,1373312,70.04,24.13,3.96,26.62,3000.0,0,110256426.6,378407843.2,0.0,52.0
 World,Vanuatu,2020,Exports & Imports,2198.0,327,47.63,7.04,,303103.98,230614.26,0.0,0.0,5.28,3.81,2100,13.9,84.48,0.05,1.57,754.3,0,0.13,81602.3,15613.43,9.05,8.28,146548,65.22,25.99,74.76,539.19,1496.51,0,20874.64,97215.73,0.0,34.0
 World, World,2020,Exports & Imports,4615.0,4643,100.0,100.0,,17187849405.0,17354840536.0,100.0,100.0,5.16,4.06,17294455,42.09,53.54,0.66,3.72,3000.0,0,3222419770.0,14814203444.0,11369.35,8.74,6.93,1538248,69.22,24.94,0.07,0.45,3000.0,0,5126685308.0,14964175774.0,8070.57,1722.0
 World,Wallis and Futura Isl.,2020,Exports & Imports,1218.0,111,26.39,2.39,,40391.02,1735.09,0.0,0.0,2.45,0.29,672,19.49,80.51,0.0,0.0,30.0,0,0.0,79.22,1687.7,7.97,5.89,40395,69.25,29.47,7.29,69.79,200.0,0,277.95,1766.92,0.0,10.0
 World,Samoa,2020,Exports & Imports,2253.0,424,48.82,9.13,,365131.65,49364.22,0.0,0.0,3.08,10.04,2897,24.3,74.25,0.03,1.42,299.92,0,0.21,36647.95,15390.22,9.12,8.92,199391,70.41,23.21,86.54,353.19,1496.51,0,24744.45,52038.17,0.0,27.0
 World,Yemen,2020,Exports & Imports,3433.0,781,74.39,16.82,,11156712.33,1633382.83,0.01,0.06,2.85,0.75,4512,14.63,83.89,0.71,0.78,754.3,0,305.0,907737.29,346981.33,11.03,4.22,276523,71.31,21.04,83.98,385.2,3000.0,0,1093649.92,1254718.62,0.0,38.0
 World,South Africa,2020,Exports & Imports,4419.0,4497,95.75,96.86,,71296215.43,111889123.3,0.64,0.41,3.42,3.18,236514,30.79,63.76,0.81,4.64,3000.0,0,9424964.47,129532199.9,1017905.57,8.6,7.26,1499066,69.3,24.77,4.94,32.69,3000.0,0,48943454.31,130550105.4,0.0,24.0
 World,"Congo, Dem. Rep.",2020,Exports & Imports,3837.0,1542,83.14,33.21,,7299399.04,10670156.93,0.06,0.04,3.4,1.36,10675,15.27,84.46,0.01,0.26,315.67,0,18.6,9979368.85,1066766.19,9.33,3.56,523387,69.36,23.36,51.82,305.16,3000.0,0,1392901.56,11046135.04,0.0,36.0
 World,Zambia,2020,Exports & Imports,3749.0,2244,81.24,48.33,,5115318.87,6508817.4,0.04,0.03,3.96,0.92,14181,19.08,80.77,0.05,0.1,350.0,0,136.96,6396114.04,595203.91,9.31,5.54,768227,68.84,23.89,57.36,336.45,3000.0,0,781489.29,6991317.95,0.0,50.0
 World,Zimbabwe,2020,Exports & Imports,3751.0,1507,81.28,32.46,,3927235.8,3676114.86,0.02,0.02,1.04,4.45,13565,11.59,84.23,0.13,4.05,1392.36,0,36376.61,1902576.95,1371260.01,9.76,26.22,567523,69.37,23.76,42.9,244.32,3000.0,0,2191144.71,3273836.96,0.0,42.0
 World,Aruba,2021,Exports & Imports,2585.0,674,55.99,14.52,,1165378.18,166645.63,0.0,0.01,3.88,2.81,4937,16.39,82.74,0.12,0.75,274.5,0,6.17,110390.08,6837.84,8.58,3.11,222075,68.81,26.92,45.31,147.07,1684.22,0,85659.41,117227.92,0.0,12.0
 World,Afghanistan,2021,Exports & Imports,3096.0,1685,67.06,36.29,,7376496.54,1985086.66,0.01,0.03,3.84,2.07,23530,22.46,75.6,0.1,1.84,754.3,0,21760.51,1344863.96,650960.85,9.9,8.23,616159,69.06,23.0,17.59,190.33,3000.0,0,893101.17,1995824.81,0.0,42.0
 World,Angola,2021,Exports & Imports,3865.0,1579,83.71,34.01,,9452463.83,33482488.41,0.15,0.04,4.55,0.98,15438,14.24,83.63,0.19,1.94,294.84,0,328.76,34382028.32,150330.18,8.9,2.79,493445,66.78,25.48,19.78,227.64,3000.0,0,27400415.82,34532358.5,0.0,34.0
 World,Anguila,2021,Exports & Imports,1279.0,584,27.7,12.58,,231493.01,31355.0,0.0,0.0,5.91,5.69,2860,73.18,24.41,0.45,1.96,206.03,0,105.39,23925.04,1223.87,8.61,5.93,184269,67.62,25.74,45.14,382.73,3000.0,0,2085.59,25148.91,0.0,16.0
 World,Albania,2021,Exports & Imports,3841.0,2193,83.19,47.23,,6877893.4,3442926.08,0.02,0.03,2.21,2.61,54801,16.29,78.51,0.08,5.12,1412.4,0,94504.59,3832676.94,1920199.66,9.26,9.34,788397,69.47,24.11,7.4,85.05,3000.0,0,1699935.84,5752876.6,0.0,23.0
 World,Andorra,2021,Exports & Imports,2925.0,1301,63.35,28.02,,1566078.14,113221.02,0.0,0.01,5.0,1.39,16507,18.8,76.6,0.01,4.59,880.05,0,155.24,117356.28,44650.49,9.79,7.46,471323,68.69,23.28,20.72,208.61,3000.0,0,42752.23,162006.77,0.0,9.0
 World,United Arab Emirates,2021,Exports & Imports,4483.0,4456,97.1,95.97,,241125040.7,263031808.3,1.2,1.11,7.11,2.95,259858,63.5,31.71,0.8,3.99,1619.7,0,32514308.45,217011924.1,749137.28,8.62,4.8,1459880,67.97,25.78,2.47,32.65,3000.0,0,106092317.6,217761061.4,0.0,26.0
 World,Argentina,2021,Exports & Imports,4152.0,3631,89.93,78.2,,56271962.39,80647017.22,0.37,0.26,4.1,10.59,137325,45.64,40.4,1.13,12.84,2373.84,0,3479212.34,79105487.31,4066226.97,8.89,12.38,1247007,68.13,25.18,4.16,56.58,3000.0,0,20076946.91,83171714.28,0.0,73.0
 World,Armenia,2021,Exports & Imports,3700.0,2005,80.14,43.18,,4409654.25,3112138.93,0.01,0.02,1.42,1.2,38726,10.25,73.05,1.4,15.29,630.0,0,332518.19,1612167.99,1848116.75,10.06,7.44,723741,69.09,22.64,11.67,142.99,3000.0,0,601242.5,3460284.73,0.0,20.0
 World,American Samoa,2021,Exports & Imports,998.0,655,21.62,14.11,,152634.86,34698.96,0.0,0.0,6.29,2.73,4635,69.28,26.54,2.22,1.96,653.79,0,521.63,23156.89,3179.03,9.13,5.88,222320,69.97,23.49,36.94,276.79,1627.9,0,2391.09,26335.92,0.0,3.0
 World,Antarctica,2021,Exports & Imports,762.0,185,16.5,3.98,,49365.03,8287.64,0.0,0.0,5.23,1.06,1466,64.12,29.06,3.48,3.34,50.0,0,2.03,2518.6,10156.23,7.38,3.77,78771,68.97,28.31,37.18,109.14,754.3,0,1299.19,12674.83,0.0,
 World,Fr. So. Ant. Tr,2021,Exports & Imports,638.0,166,13.82,3.58,,33288.83,11905.17,0.0,0.0,3.02,0.3,1663,10.4,89.24,0.24,0.12,48.0,0,2.27,1133.78,21124.73,9.64,10.02,76938,72.58,23.11,65.9,133.73,754.3,0,1335.95,22258.51,0.0,7.0
 World,Antigua and Barbuda,2021,Exports & Imports,2398.0,1284,51.94,27.65,,1307071.03,251846.06,0.0,0.01,2.4,0.99,9314,12.3,78.67,0.03,9.0,285.84,0,48.96,112017.63,127472.66,10.42,5.99,445654,67.14,23.23,31.9,429.0,3000.0,0,55833.1,239490.28,0.02,27.0
 World,Australia,2021,Exports & Imports,4462.0,4376,96.64,94.25,,242700267.3,375821533.5,1.71,1.12,4.82,3.28,295148,50.7,41.89,0.77,6.65,3000.0,0,26612557.15,348773396.6,7218450.54,8.57,5.57,1457473,67.98,25.82,2.19,28.44,3000.0,0,95146552.32,355991847.1,0.0,31.0
 World,Austria,2021,Exports & Imports,4514.0,4502,97.77,96.96,,198047897.8,191822865.7,0.87,0.91,5.28,5.07,186609,39.8,57.5,0.26,2.43,3000.0,0,8404759.47,57447088.76,1296354.37,8.52,7.85,1367765,67.96,25.75,3.36,42.74,3000.0,0,16036443.33,58743443.13,0.0,52.0
 World,Azerbaijan,2021,Exports & Imports,3956.0,1752,85.68,37.73,,11106579.04,21473506.94,0.1,0.05,3.68,0.42,23976,41.91,44.99,1.12,11.98,180.0,0,47262.48,26052255.44,10249541.27,9.57,2.92,648911,68.07,23.96,16.98,198.7,3000.0,0,24199041.86,36301796.71,0.0,19.0
